infrared_value,mq2_value,humidity,temperature,label
1,411,73.0,27.1,0
1,410,73.0,27.1,0
1,411,73.0,27.1,0
1,410,73.0,27.1,0
1,411,73.0,27.1,0
1,411,73.0,27.1,0
1,410,73.0,27.1,0
1,411,73.0,27.1,0
1,411,73.0,27.1,0
1,411,73.0,27.1,0
1,411,73.0,27.1,0
1,412,73.0,27.1,0
1,411,73.0,27.1,0
1,412,73.0,27.1,0
1,413,73.0,27.1,0
1,412,73.0,27.1,0
1,411,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,411,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,413,73.0,27.1,0
1,413,73.0,27.1,0
1,413,73.0,27.1,0
1,413,73.0,27.1,0
1,414,73.0,27.1,0
1,414,73.0,27.1,0
1,410,73.0,27.1,0
1,412,73.0,27.1,0
1,411,73.0,27.1,0
1,410,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,413,73.0,27.1,0
1,411,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,413,73.0,27.1,0
1,413,73.0,27.1,0
1,412,73.0,27.1,0
1,413,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,413,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,412,73.0,27.1,0
1,413,73.0,27.1,0
1,413,73.0,27.1,0
1,413,73.0,27.1,0
1,413,73.0,27.1,0
1,413,73.0,27.1,0
1,413,73.0,27.1,0
1,413,73.0,27.1,0
1,412,73.0,27.3,0
1,413,73.0,27.3,0
1,413,73.0,27.3,0
1,412,73.0,27.3,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,412,73.0,27.6,0
1,413,73.0,27.6,0
1,412,73.0,27.6,0
1,412,73.0,27.6,0
1,412,73.0,27.6,0
1,412,73.0,27.6,0
1,412,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,412,73.0,27.6,0
1,412,73.0,27.6,0
1,413,73.0,27.6,0
1,412,73.0,27.6,0
1,413,73.0,27.6,0
1,412,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,412,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,412,73.0,27.6,0
1,412,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,414,73.0,27.6,0
1,414,73.0,27.6,0
1,414,73.0,27.6,0
1,414,73.0,27.6,0
1,414,73.0,27.6,0
1,414,73.0,27.6,0
1,413,73.0,27.6,0
1,414,73.0,27.6,0
1,414,73.0,27.6,0
1,414,73.0,27.6,0
1,414,73.0,27.6,0
1,414,73.0,27.6,0
1,413,73.0,27.6,0
1,414,73.0,27.6,0
1,414,73.0,27.6,0
1,414,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,413,73.0,27.6,0
1,412,73.0,27.6,0
1,411,73.0,27.6,0
1,412,73.0,27.6,0
1,411,73.0,27.6,0
1,412,73.0,27.6,0
1,411,73.0,27.6,0
1,411,73.0,27.6,0
1,410,73.0,27.6,0
1,411,73.0,27.6,0
1,411,73.0,27.6,0
1,411,73.0,27.6,0
1,411,73.0,27.6,0
1,410,73.0,27.6,0
1,410,73.0,27.6,0
1,411,73.0,27.6,0
1,411,73.0,27.6,0
1,410,73.0,27.6,0
1,410,73.0,27.6,0
1,410,73.0,27.6,0
1,409,73.0,27.6,0
1,409,73.0,27.6,0
1,409,73.0,27.6,0
1,409,73.0,27.6,0
1,409,73.0,27.6,0
1,409,73.0,27.6,0
1,409,73.0,27.6,0
1,409,73.0,27.6,0
1,408,73.0,27.6,0
1,408,73.0,27.6,0
1,408,73.0,27.6,0
1,408,73.0,27.6,0
1,408,73.0,27.6,0
1,408,73.0,27.6,0
1,408,73.0,27.6,0
1,408,73.0,27.6,0
1,408,73.0,27.6,0
1,407,73.0,27.6,0
1,407,73.0,27.6,0
1,407,73.0,27.6,0
1,407,73.0,27.6,0
1,407,73.0,27.6,0
1,407,73.0,27.6,0
1,407,73.0,27.6,0
1,407,73.0,27.6,0
1,407,73.0,27.6,0
1,408,73.0,27.6,0
1,407,73.0,27.6,0
1,407,73.0,27.6,0
1,407,73.0,27.6,0
1,407,73.0,27.6,0
1,409,73.0,27.6,0
1,407,73.0,27.6,0
1,407,73.0,27.6,0
1,409,73.0,27.6,0
1,409,73.0,27.6,0
1,408,73.0,27.6,0
1,406,73.0,27.6,0
1,406,73.0,27.6,0
1,405,73.0,27.6,0
1,406,73.0,27.6,0
1,405,73.0,27.6,0
1,405,73.0,27.6,0
1,405,73.0,27.6,0
1,405,73.0,27.6,0
1,403,73.0,27.6,0
1,404,73.0,27.6,0
1,404,73.0,27.6,0
1,405,73.0,27.6,0
1,406,73.0,27.6,0
1,406,73.0,27.6,0
1,404,73.0,27.6,0
1,404,73.0,27.6,0
1,403,73.0,27.6,0
1,403,73.0,27.6,0
1,403,73.0,27.6,0
1,404,73.0,27.6,0
1,404,73.0,27.6,0
1,404,72.0,27.6,0
1,400,72.0,27.6,0
1,401,72.0,27.6,0
1,400,72.0,27.6,0
1,401,72.0,27.6,0
1,401,72.0,27.6,0
1,401,72.0,27.6,0
1,401,72.0,27.6,0
1,402,72.0,27.6,0
1,401,72.0,27.6,0
1,401,72.0,27.6,0
1,400,72.0,27.6,0
1,400,72.0,27.6,0
1,401,72.0,27.6,0
1,402,72.0,27.6,0
1,403,72.0,27.6,0
1,402,72.0,27.6,0
1,405,72.0,27.6,0
1,403,72.0,27.6,0
1,404,72.0,27.6,0
1,406,72.0,27.6,0
1,407,72.0,27.6,0
1,405,72.0,27.6,0
1,404,72.0,27.6,0
1,403,72.0,27.6,0
1,402,72.0,27.6,0
1,403,72.0,27.6,0
1,403,72.0,27.6,0
1,402,72.0,27.6,0
1,401,72.0,27.6,0
1,401,72.0,27.6,0
1,399,72.0,27.6,0
1,398,72.0,27.6,0
1,399,72.0,27.6,0
1,399,72.0,27.6,0
1,399,72.0,27.6,0
1,399,72.0,27.6,0
1,399,72.0,27.6,0
1,399,72.0,27.6,0
1,399,72.0,27.6,0
1,400,72.0,27.6,0
1,399,72.0,27.6,0
1,399,72.0,27.6,0
1,398,72.0,27.6,0
1,399,72.0,27.6,0
1,399,72.0,27.6,0
1,399,72.0,27.6,0
1,399,72.0,27.6,0
1,398,72.0,27.6,0
1,398,72.0,27.6,0
1,398,72.0,27.6,0
1,399,72.0,27.6,0
1,400,72.0,27.6,0
1,401,72.0,27.6,0
1,402,72.0,27.6,0
1,403,72.0,27.6,0
1,402,72.0,27.6,0
1,401,72.0,27.6,0
1,400,72.0,27.6,0
1,400,72.0,27.6,0
1,400,72.0,27.6,0
1,399,72.0,27.6,0
1,400,72.0,27.6,0
1,399,72.0,27.6,0
1,399,72.0,27.6,0
1,400,72.0,27.6,0
1,400,72.0,27.6,0
1,400,72.0,27.6,0
1,400,72.0,27.6,0
1,400,72.0,27.6,0
1,400,72.0,27.6,0
1,399,72.0,27.6,0
1,399,72.0,27.6,0
1,400,72.0,27.6,0
1,400,72.0,27.6,0
1,400,72.0,27.6,0
1,400,72.0,27.6,0
1,400,72.0,27.6,0
1,399,72.0,27.6,0
1,400,72.0,27.6,0
1,400,72.0,27.6,0
1,401,72.0,27.6,0
1,401,72.0,27.6,0
1,401,72.0,27.6,0
1,401,72.0,27.6,0
1,401,72.0,27.6,0
1,401,72.0,27.6,0
1,400,72.0,27.6,0
1,400,72.0,27.6,0
1,400,72.0,27.6,0
1,400,72.0,27.6,0
1,400,72.0,27.6,0
1,400,72.0,27.6,0
1,401,72.0,27.6,0
1,400,72.0,27.6,0
1,400,72.0,27.6,0
1,397,72.0,27.6,0
1,395,72.0,27.6,0
1,395,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,397,72.0,27.6,0
1,397,72.0,27.6,0
1,397,72.0,27.6,0
1,397,72.0,27.6,0
1,397,72.0,27.6,0
1,397,72.0,27.6,0
1,398,72.0,27.6,0
1,398,72.0,27.6,0
1,398,72.0,27.6,0
1,397,72.0,27.6,0
1,398,72.0,27.6,0
1,399,72.0,27.6,0
1,400,72.0,27.6,0
1,401,72.0,27.6,0
1,400,72.0,27.6,0
1,399,72.0,27.6,0
1,400,72.0,27.6,0
1,399,72.0,27.6,0
1,399,72.0,27.6,0
1,398,72.0,27.6,0
1,398,72.0,27.6,0
1,397,72.0,27.6,0
1,397,72.0,27.6,0
1,397,72.0,27.6,0
1,397,72.0,27.6,0
1,397,72.0,27.6,0
1,397,72.0,27.6,0
1,397,72.0,27.6,0
1,397,72.0,27.6,0
1,396,72.0,27.6,0
1,397,72.0,27.6,0
1,397,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,397,72.0,27.6,0
1,396,72.0,27.6,0
1,397,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,394,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,395,72.0,27.6,0
1,395,72.0,27.6,0
1,396,72.0,27.6,0
1,395,72.0,27.6,0
1,395,72.0,27.6,0
1,395,72.0,27.6,0
1,395,72.0,27.6,0
1,395,72.0,27.6,0
1,395,72.0,27.6,0
1,395,72.0,27.6,0
1,395,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,395,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,394,72.0,27.6,0
1,395,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,395,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,397,72.0,27.6,0
1,395,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,397,72.0,27.6,0
1,397,72.0,27.6,0
1,397,72.0,27.6,0
1,397,72.0,27.6,0
1,397,72.0,27.6,0
1,397,72.0,27.6,0
1,397,72.0,27.6,0
1,397,72.0,27.6,0
1,397,72.0,27.6,0
1,397,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,395,72.0,27.6,0
1,395,72.0,27.6,0
1,396,72.0,27.6,0
1,396,72.0,27.6,0
1,395,72.0,27.6,0
1,396,72.0,27.6,0
1,395,72.0,27.6,0
1,395,72.0,27.6,0
1,395,72.0,27.6,0
1,395,72.0,27.6,0
1,395,72.0,27.6,0
1,395,72.0,27.6,0
1,395,72.0,27.6,0
1,395,72.0,27.6,0
1,395,72.0,27.6,0
1,394,72.0,27.6,0
1,394,72.0,27.6,0
1,394,72.0,27.6,0
1,394,72.0,27.6,0
1,394,72.0,27.6,0
1,393,72.0,27.6,0
1,393,72.0,27.6,0
1,393,72.0,27.6,0
1,393,72.0,27.6,0
1,394,72.0,27.6,0
1,393,72.0,27.6,0
1,393,72.0,27.6,0
1,393,72.0,27.6,0
1,392,72.0,27.6,0
1,392,72.0,27.6,0
1,393,72.0,27.6,0
1,392,72.0,27.6,0
1,392,72.0,27.6,0
1,392,72.0,27.6,0
1,392,72.0,27.6,0
1,392,72.0,27.6,0
1,392,72.0,27.6,0
1,392,72.0,27.6,0
1,392,72.0,27.6,0
1,392,72.0,27.6,0
1,393,72.0,27.6,0
1,392,72.0,27.6,0
1,392,72.0,27.6,0
1,392,72.0,27.6,0
1,392,72.0,27.6,0
1,392,72.0,27.6,0
1,391,72.0,27.6,0
1,392,72.0,27.6,0
1,392,72.0,27.6,0
1,392,72.0,27.6,0
1,392,72.0,27.6,0
1,392,72.0,27.6,0
1,392,72.0,27.6,0
1,392,72.0,27.6,0
1,391,72.0,27.6,0
1,391,72.0,27.6,0
1,391,72.0,27.6,0
1,391,72.0,27.6,0
1,392,72.0,27.6,0
1,390,72.0,27.6,0
1,391,72.0,27.6,0
1,391,72.0,27.6,0
1,389,72.0,27.6,0
1,390,72.0,27.6,0
1,390,72.0,27.6,0
1,390,72.0,27.6,0
1,390,72.0,27.6,0
1,390,72.0,27.6,0
1,390,72.0,27.6,0
1,390,72.0,27.6,0
1,390,72.0,27.6,0
1,390,72.0,27.6,0
1,389,72.0,27.6,0
1,389,72.0,27.6,0
1,389,72.0,27.6,0
1,389,72.0,27.6,0
1,388,72.0,27.6,0
1,387,72.0,27.6,0
1,388,72.0,27.6,0
1,388,72.0,27.6,0
1,388,72.0,27.6,0
1,388,72.0,27.6,0
1,388,72.0,27.6,0
1,388,71.0,27.6,0
1,387,71.0,27.6,0
1,388,71.0,27.6,0
1,388,71.0,27.6,0
1,387,71.0,27.6,0
1,388,71.0,27.6,0
1,388,71.0,27.6,0
1,387,71.0,27.6,0
1,388,71.0,27.6,0
1,387,71.0,27.6,0
1,387,71.0,27.6,0
1,387,71.0,27.6,0
1,387,71.0,27.6,0
1,387,71.0,27.6,0
1,387,71.0,27.6,0
1,386,71.0,27.6,0
1,386,71.0,27.6,0
1,387,71.0,27.6,0
1,386,71.0,27.6,0
1,386,71.0,27.6,0
1,386,71.0,27.6,0
1,387,71.0,27.6,0
1,387,71.0,27.6,0
1,387,71.0,27.6,0
1,387,71.0,27.6,0
1,387,71.0,27.6,0
1,387,71.0,27.6,0
1,387,71.0,27.6,0
1,387,71.0,27.6,0
1,387,71.0,27.6,0
1,387,71.0,27.6,0
1,387,71.0,27.6,0
1,387,71.0,27.6,0
1,387,71.0,27.6,0
1,386,71.0,27.6,0
1,386,71.0,27.6,0
1,387,71.0,27.7,0
1,387,71.0,27.7,0
1,387,71.0,27.7,0
1,387,71.0,27.7,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,388,70.0,28.0,0
1,387,70.0,28.0,0
1,388,70.0,28.0,0
1,387,70.0,28.0,0
1,388,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,388,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,386,70.0,28.0,0
1,387,70.0,28.0,0
1,386,70.0,28.0,0
1,386,70.0,28.0,0
1,386,70.0,28.0,0
1,386,70.0,28.0,0
1,386,70.0,28.0,0
1,386,70.0,28.0,0
1,386,70.0,28.0,0
1,386,70.0,28.0,0
1,386,70.0,28.0,0
1,386,70.0,28.0,0
1,386,70.0,28.0,0
1,386,70.0,28.0,0
1,386,70.0,28.0,0
1,385,70.0,28.0,0
1,386,70.0,28.0,0
1,385,70.0,28.0,0
1,385,70.0,28.0,0
1,385,70.0,28.0,0
1,385,70.0,28.0,0
1,385,70.0,28.0,0
1,385,70.0,28.0,0
1,385,70.0,28.0,0
1,384,70.0,28.0,0
1,385,70.0,28.0,0
1,385,70.0,28.0,0
1,385,70.0,28.0,0
1,385,70.0,28.0,0
1,385,70.0,28.0,0
1,385,70.0,28.0,0
1,385,70.0,28.0,0
1,385,70.0,28.0,0
1,385,70.0,28.0,0
1,385,70.0,28.0,0
1,385,70.0,28.0,0
1,386,70.0,28.0,0
1,386,70.0,28.0,0
1,386,70.0,28.0,0
1,387,70.0,28.0,0
1,386,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,387,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,389,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,387,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,387,69.0,28.0,0
1,387,69.0,28.0,0
1,387,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,389,69.0,28.0,0
1,388,69.0,28.0,0
1,389,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,387,70.0,28.0,0
1,388,70.0,28.0,0
1,388,70.0,28.0,0
1,387,70.0,28.0,0
1,388,70.0,28.0,0
1,387,70.0,28.0,0
1,388,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,384,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,387,70.0,28.0,0
1,386,70.0,28.0,0
1,386,70.0,28.0,0
1,387,70.0,28.0,0
1,386,70.0,28.0,0
1,386,70.0,28.0,0
1,386,70.0,28.0,0
1,386,70.0,28.0,0
1,386,70.0,28.0,0
1,386,70.0,28.0,0
1,386,70.0,28.0,0
1,386,70.0,28.0,0
1,385,70.0,28.0,0
1,385,70.0,28.0,0
1,386,70.0,28.0,0
1,385,69.0,28.0,0
1,386,69.0,28.0,0
1,385,69.0,28.0,0
1,385,69.0,28.0,0
1,385,69.0,28.0,0
1,385,69.0,28.0,0
1,385,69.0,28.0,0
1,385,69.0,28.0,0
1,385,69.0,28.0,0
1,385,69.0,28.0,0
1,385,69.0,28.0,0
1,385,69.0,28.0,0
1,384,69.0,28.0,0
1,385,69.0,28.0,0
1,385,69.0,28.0,0
1,384,69.0,28.0,0
1,385,69.0,28.0,0
1,384,69.0,28.0,0
1,384,69.0,28.0,0
1,385,69.0,28.0,0
1,384,69.0,28.0,0
1,384,69.0,28.0,0
1,384,69.0,28.0,0
1,384,69.0,28.0,0
1,384,69.0,28.0,0
1,384,69.0,28.0,0
1,384,69.0,28.0,0
1,384,69.0,28.0,0
1,383,69.0,28.0,0
1,384,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,384,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,384,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,382,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,384,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,382,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,384,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,384,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,382,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,382,69.0,28.0,0
1,383,69.0,28.0,0
1,382,69.0,28.0,0
1,383,69.0,28.0,0
1,382,69.0,28.0,0
1,382,69.0,28.0,0
1,382,69.0,28.0,0
1,382,69.0,28.0,0
1,382,69.0,28.0,0
1,382,69.0,28.0,0
1,382,69.0,28.0,0
1,382,69.0,28.0,0
1,382,69.0,28.0,0
1,382,69.0,28.0,0
1,382,69.0,28.0,0
1,382,69.0,28.0,0
1,382,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,382,69.0,28.0,0
1,382,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,383,69.0,28.0,0
1,384,69.0,28.0,0
1,384,69.0,28.0,0
1,383,69.0,28.0,0
1,384,69.0,28.0,0
1,384,69.0,28.0,0
1,384,69.0,28.0,0
1,384,69.0,28.0,0
1,384,69.0,28.0,0
1,384,69.0,28.0,0
1,384,69.0,28.0,0
1,384,69.0,28.0,0
1,385,69.0,28.0,0
1,384,69.0,28.0,0
1,384,69.0,28.0,0
1,384,69.0,28.0,0
1,385,69.0,28.0,0
1,385,69.0,28.0,0
1,385,69.0,28.0,0
1,385,69.0,28.0,0
1,385,69.0,28.0,0
1,386,69.0,28.0,0
1,386,69.0,28.0,0
1,387,69.0,28.0,0
1,387,69.0,28.0,0
1,386,69.0,28.0,0
1,387,69.0,28.0,0
1,387,69.0,28.0,0
1,387,69.0,28.0,0
1,387,69.0,28.0,0
1,387,69.0,28.0,0
1,387,69.0,28.0,0
1,387,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,388,69.0,28.0,0
1,389,69.0,28.0,0
1,389,69.0,28.0,0
1,390,69.0,28.0,0
1,389,69.0,28.0,0
1,390,69.0,28.1,0
1,389,69.0,28.1,0
1,389,69.0,28.1,0
1,389,69.0,28.1,0
1,389,69.0,28.2,0
1,390,69.0,28.2,0
1,389,69.0,28.2,0
1,389,69.0,28.2,0
1,389,69.0,28.5,0
1,389,69.0,28.5,0
1,389,69.0,28.5,0
1,389,69.0,28.5,0
1,390,69.0,28.5,0
1,389,69.0,28.5,0
1,390,69.0,28.5,0
1,390,69.0,28.5,0
1,390,69.0,28.5,0
1,390,69.0,28.5,0
1,390,69.0,28.5,0
1,390,69.0,28.5,0
1,390,69.0,28.5,0
1,390,69.0,28.5,0
1,390,69.0,28.5,0
1,390,69.0,28.5,0
1,390,69.0,28.5,0
1,390,69.0,28.5,0
1,389,69.0,28.5,0
1,390,69.0,28.5,0
1,390,69.0,28.5,0
1,390,69.0,28.5,0
1,390,69.0,28.5,0
1,390,69.0,28.5,0
1,390,69.0,28.5,0
1,391,69.0,28.5,0
1,391,69.0,28.5,0
1,391,69.0,28.5,0
1,392,69.0,28.5,0
1,392,69.0,28.5,0
1,392,69.0,28.5,0
1,392,69.0,28.5,0
1,392,69.0,28.5,0
1,392,69.0,28.5,0
1,392,69.0,28.5,0
1,391,69.0,28.5,0
1,392,69.0,28.5,0
1,391,69.0,28.5,0
1,391,69.0,28.5,0
1,392,69.0,28.5,0
1,392,69.0,28.5,0
1,392,69.0,28.5,0
1,392,69.0,28.5,0
1,392,69.0,28.5,0
1,393,69.0,28.5,0
1,393,69.0,28.5,0
1,393,69.0,28.5,0
1,393,69.0,28.5,0
1,393,69.0,28.5,0
1,393,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,395,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,395,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,393,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,393,69.0,28.5,0
1,393,69.0,28.5,0
1,393,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,395,69.0,28.5,0
1,395,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,395,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,395,69.0,28.5,0
